ProbeID	experiment_0	experiment_1	experiment_2	experiment_3	experiment_4	experiment_5	experiment_6	experiment_7	experiment_8	experiment_9	experiment_10	experiment_11	experiment_12	experiment_13	experiment_14	experiment_15	experiment_16	experiment_17	experiment_18	experiment_19	experiment_20	experiment_21	experiment_22	experiment_23	experiment_24	experiment_25	experiment_26	experiment_27	experiment_28	experiment_29	experiment_30	experiment_31	experiment_32	experiment_33	experiment_34	experiment_35	experiment_36	experiment_37	experiment_38	experiment_39	experiment_40	experiment_41	experiment_42	experiment_43	experiment_44	experiment_45	experiment_46	experiment_47	experiment_48	experiment_49	experiment_50	experiment_51	experiment_52	experiment_53	experiment_54	experiment_55	experiment_56	experiment_57	experiment_58	experiment_59	experiment_60	experiment_61	experiment_62	experiment_63	experiment_64	experiment_65	experiment_66	experiment_67	experiment_68	experiment_69	experiment_70	experiment_71	experiment_72	prop DEGs	gene id
PA0855_at	1	0	0	0	0	0.0	0	0.0	1	0.0	0	0	1	0	0	1	1	1	0	1.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0		1.0	0.2328767123287671	PA0855
PA0856_at	0	0	1	1	0	0.0	0	0.0	1	1.0	0	1	1	0	0	1	1	1	1	0.0	1.0	1	0.0	1	0	0	0.0	1	1	1	0	0.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3013698630136986	PA0856
PA0857_bolA_at	0	0	1	0	0	0.0	0	0.0	1	1.0	0	0	1	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	0	1	1	0	0.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2328767123287671	PA0857
PA0858_at	1	0	1	1	0	0.0	0	0.0	1	1.0	0	1	1	0	1	1	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	1	1	1	1	1.0	0	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	1	0.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3561643835616438	PA0858
PA0859_at	0	0	0	0	0	0.0	0	0.0	0	1.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	1	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1917808219178082	PA0859
PA0860_at	0	0	0	0	0	0.0	0	0.0	1	1.0	0	0	1	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1506849315068493	PA0860
PA0861_at	1	0	0	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	0	1.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2328767123287671	PA0861
PA0862_at	1	0	0	1	0	0.0	0	0.0	1	0.0	1	1	1	0	0	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	1	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2602739726027397	PA0862
PA0863_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1232876712328767	PA0863
PA0864_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0				0.136986301369863	PA0864
PA0865_hpd_at	1	0	1	1	0	1.0	1	0.0	1	1.0	0	1	1	0	0	1	1	1	1	1.0	1.0	0	0.0	1	0	0	0.0	1	0	1	1	1.0	0	1	0	1	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	1	0	0	1.0	1	0	0	0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.4246575342465753	PA0865
PA0866_aroP2_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	1.0	1	0	0	0.0	1	1	1	1	1.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3150684931506849	PA0866
PA0867_at	1	0	0	0	0	0.0	1	0.0	0	1.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	1	1	1	1.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	1	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3150684931506849	PA0867
PA0868_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2054794520547945	PA0868
PA0869_pbpG_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	1	0	0	1	0	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1917808219178082	PA0869
PA0870_phhC_at	1	0	1	0	0	0.0	1	0.0	1	1.0	0	1	0	0	1	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	1	1	1	1.0	0	1	0	1	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	1	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3150684931506849	PA0870
PA0871_phhB_at	1	0	1	0	0	0.0	1	0.0	1	1.0	0	1	1	0	0	1	1	1	1	1.0	1.0	1	0.0	1	0	0	0.0	0	0	1	1	0.0	0	1	0	1	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	1	0	0	1.0	0	0	0	0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3698630136986301	PA0871
PA0872_phhA_at	1	0	1	1	0	0.0	1	0.0	1	1.0	0	1	1	0	0	0	1	1	1	0.0	1.0	1	0.0	1	0	0	0.0	0	1	1	1	1.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	1	0	0	1.0	0	0	0	0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.3698630136986301	PA0872
PA0873_phhR_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	1	1	0	1	0	0.0	0.0	0	1.0	1	0	0		0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	1	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1232876712328767	PA0873
PA0874_at	0	0	0	0	0	0.0	0	0.0	1	1.0	0	0	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0				0.1643835616438356	PA0874
PA0875_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	0	1	0	1.0	0.0	0	0.0	1	1	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0				0.1643835616438356	PA0875
PA0876_at	0	0	1	1	0	0.0	0	0.0	0	0.0	0	1	1	0	1	1	0	1	1	0.0	1.0	0	0.0	1	1	0	0.0	1	1	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	1	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2602739726027397	PA0876
PA0877_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	0	1	0	0.0	0.0	0	0.0	0	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0958904109589041	PA0877
PA0878_at	0	0	1	0	0	0.0	0	0.0	1	0.0	1	0	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	1	0		0	1	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0				1.0	0.2054794520547945	PA0878
PA0879_at	1	0	1	1	0	0.0	0	0.0	0	0.0	0	0	0	0	1	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0			0.0	0.0	1.0		0.0	1.0	0.1917808219178082	PA0879
PA0880_at	0	0	1	1	0	0.0	0	0.0	0	0.0	1	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	1	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0					0.0					0.1506849315068493	PA0880
PA0881_at	0	0	1	0	0	0.0	0	0.0	0	0.0	1	0	0	0	1	1	0	1	0	0.0	1.0	0	0.0	1	1	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0			0.0	0.0	0.0				0.1643835616438356	PA0881
PA0882_at	0	0	1	0	0	0.0	0	0.0	0	0.0	1	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0				0.1095890410958904	PA0882
PA0883_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	1	1.0	0	0	0	0	1.0			0.0	0.0					0.1506849315068493	PA0883
PA0884_at	0	0	1	0	0	0.0	0	0.0	0	0.0	1	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0			0.0	0.0	1.0	0.0		1.0	0.1643835616438356	PA0884
PA0885_at	0	0	1	0	0	0.0	0	0.0	0	0.0	1	0	0	0	1	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0			0.0	0.0					0.1506849315068493	PA0885
PA0886_at	0	0	1	1	0	0.0	0	0.0	1	0.0	1	0	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	1	0		0	1	1	1	0.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0		0.0			0.2191780821917808	PA0886
PA0887_acsA_at	0	0	1	1	0	1.0	1	0.0	0	0.0	0	1	1	0	0	1	1	1	1	1.0	0.0	0	0.0	1	1	0	0.0	0	0	1	0	1.0	0	1	0	0	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	1	0.0	0	1	1.0	0	0	0	1.0	1	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3698630136986301	PA0887
PA0888_aotJ_at	0	0	1	0	0	0.0	1	0.0	1	0.0	1	1	0	0	1	0	1	1	0	0.0	1.0	0	0.0	1	0	0	1.0	0	0	1	1	1.0	0	1	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2876712328767123	PA0888
PA0889_aotQ_at	0	0	0	0	0	0.0	0	0.0	0	1.0	0	1	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1780821917808219	PA0889
PA0890_aotM_at	0	0	0	0	0	0.0	0	0.0	0	1.0	1	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2328767123287671	PA0890
PA0891_at	1	0	0	0	0	0.0	0	0.0	1	1.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	0	1	1	1	1.0	0	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3013698630136986	PA0891
PA0892_aotP_at	1	0	0	0	0	0.0	0	0.0	1	1.0	0	1	0	0	1	0	0	1	1	0.0	0.0	0	0.0	1	0	0	1.0	0	0	1	1	1.0	0	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2465753424657534	PA0892
PA0893_argR_at	1	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	0	0	1	0	0.0	1.0	0	0.0	1	0	0	1.0	0	0	1	1	1.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1917808219178082	PA0893
PA0894_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	1	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0		0.0			0.136986301369863	PA0894
PA0895_aruC_at	0	0	1	0	0	0.0	1	0.0	0	0.0	0	1	0	0	0	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	1	1	1	1.0	0	0	0	0	1	1	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2328767123287671	PA0895
PA0896_aruF_at	0	0	1	1	0	0.0	0	0.0	1	1.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0		1	0	1	1	1.0	0	1	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3150684931506849	PA0896
PA0897_aruG_at	1	0	1	1	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	1	1.0	0	1	0	1	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	1	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.273972602739726	PA0897
PA0898_aruD_at	1	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	1	0	1	1	1.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2191780821917808	PA0898
PA0899_aruB_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	0	1	1	0	0.0	0.0	1	0.0	1	0	0	0.0	1	1	1	1	1.0	0	1	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2876712328767123	PA0899
PA0900_at	1	0	1	0	0	0.0	0	0.0	1	0.0	1	1	1	0	0	0	1	1	1	0.0	0.0	0	0.0	1	0	0	0.0	1	1	1	1	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	1.0	0	0	0	0.0	1	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2876712328767123	PA0900
PA0901_aruE_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	1	1.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2328767123287671	PA0901
PA0902_at	1	0	0	0	0	0.0	0	0.0	1	1.0	0	1	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1506849315068493	PA0902
PA0903_alaS_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	1	0	1	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2191780821917808	PA0903
PA0904_lysC_at	1	0	1	1	0	1.0	1	0.0	0	0.0	1	1	0	0	1	0	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	0	1	1	0	1.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3013698630136986	PA0904
PA0905_csrA_at	1	0	1	0	0	0.0	1	0.0	1	0.0	0	1	0	0	0	1	1	0	0	0.0	1.0	1	1.0	1	1	0	0.0	1	0	1	1	1.0	0	1	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	1	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3150684931506849	PA0905
PA0906_at	1	0	1	0	0	0.0	0	0.0	1	1.0	0	1	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	1.0	0	0	0	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1780821917808219	PA0906
PA0907_at	1	0	1	0	0	0.0	0	0.0	1	0.0	1	1	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	1.0	1	0	0	1	0.0	0	1	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	0.0	0	0	0	0.0	0	1	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2876712328767123	PA0907
PA0908_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	1	0	0	1	0.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0					0.1232876712328767	PA0908
PA0909_i_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	1.0	1	0	1	1	0.0	0	0	0	1	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	0.0	0	0	0	0.0	0	1	0	0	0.0			0.0	0.0					0.2328767123287671	PA0909
PA0910_at	0	0	1	0	0	0.0	1	0.0	0	0.0	0	0	1	0	0	1	1	1	0	0.0	0.0	0	0.0	1	0	0	1.0	1	0	1	1	0.0	0	1	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	0.0	0	0	0	0.0	0	1	0	0	0.0	1.0	1.0	0.0	0.0					0.2602739726027397	PA0910
PA0911_at	0	0	1	0	0	0.0	1	0.0	1	0.0	0	1	1	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	1.0	1	0	0	1	0.0	0	1	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	0.0	0	0	0	0.0	0	1	0	0	0.0	1.0	0.0	0.0	0.0		0.0			0.273972602739726	PA0911
PA0912_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	0.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0		0.0		1.0	0.1780821917808219	PA0912
PA0913_mgtE_at	1	0	0	0	0	0.0	0	0.0	1	1.0	0	1	1	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2602739726027397	PA0913
PA0914_at	0	0	0	0	0	0.0	0	0.0	0	1.0	1	1	0	0	0	1	0	1	0	0.0	0.0	1	0.0	1	0	0		0	0	1	1	1.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0			0.0	0.0					0.1643835616438356	PA0914
PA0915_at	1	0	0	1	0	0.0	0	0.0	1	1.0	0	1	1	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0			0.0	0.0				1.0	0.2328767123287671	PA0915
PA0916_at	1	0	0	1	0	0.0	0	0.0	1	1.0	0	1	1	0	0	1	1	1	0	0.0	1.0	1	1.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	1.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3150684931506849	PA0916
PA0917_kup_at	0	0	0	0	0	0.0	0	0.0	0	1.0	0	0	1	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1232876712328767	PA0917
PA0918_at	1	0	1	0	0	0.0	1	0.0	1	1.0	0	1	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	0	1	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2602739726027397	PA0918
