	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA14_19270	PA14_19270	0.735280405604582	1848.0	0.1832496028033	0.1832496028033	0.911813718626734	3125.0	53.03904923599321	0.0	0.21210045509229886	0.17363219458943377	25	-0.16616073048675592
PA14_43690	PA14_43690	0.5695198386268331	1847.0	0.18313778953297702	-0.18313778953297702	0.6059665344616519	1626.0	27.589134125636672	0.0	0.1072084841451282	0.07787058931722105	25	0.9750703834863247
PA14_16210	PA14_16210	0.8204331612014281	1846.0	0.183116546602033	-0.183116546602033	0.51361378629731	4736.0	80.3904923599321	0.0	0.2117075196281832	0.1292829546498806	25	-0.22115036822587514
PA14_37410	PA14_37410	0.748984154892848	1845.0	0.18301452608682997	0.18301452608682997	0.884097477408188	4680.0	79.43972835314092	0.04	0.202053625259249	0.20704093705365997	25	-0.09195813853703994
PA14_17860	PA14_17860	0.730942998724838	1844.0	0.182956628199756	-0.182956628199756	0.9827814597175891	130.0	2.1901528013582343	0.0	0.09711793226702038	0.09081189312754795	25	0.9452362788227823
PA14_50280	PA14_50280	0.573134715331174	1843.0	0.18273464066817	-0.18273464066817	0.406011680734765	3725.0	63.22580645161291	0.04	0.23023542032330038	0.23343375791100815	25	-0.2034871908853864
PA14_64580	PA14_64580	0.7444006387210609	1842.0	0.182716501810442	-0.182716501810442	0.9810891587289471	137.0	2.3089983022071308	0.0	0.07891677048366733	0.08518346206529592	25	1.2185432337465782
PA14_64850	PA14_64850	0.7683532548555121	1841.0	0.18268685000482102	0.18268685000482102	0.9588085122797041	944.0	16.01018675721562	0.0	0.1437973595193205	0.188433262423626	25	0.20638336345348182
PA14_11960	PA14_11960	0.586277348387176	1840.0	0.18256865417089801	0.18256865417089801	0.8258477668839909	550.0	9.32088285229202	0.0	0.11402962247620797	0.1166310678891872	25	0.5876567276208937
PA14_11100	PA14_11100	0.696489591745404	1839.0	0.1824466903123	0.1824466903123	0.942051188901503	2105.0	35.72156196943973	0.0	0.13271609028658238	0.12471417424614871	25	0.39875659945087066
PA14_54170	PA14_54170	0.559320215519869	1838.0	0.18235050687539603	-0.18235050687539603	0.38164501417968394	4499.0	76.36672325976231	0.0	0.2495982546030834	0.19951026772346178	25	-0.3370640944700575
PA14_46260	PA14_46260	0.67048464920221	1837.0	0.182316849947381	0.182316849947381	0.947164401143838	782.0	13.259762308998301	0.0	0.10871856376687893	0.09306524646294778	25	0.7908245986304231
PA14_33300	PA14_33300	0.663410101934316	1836.0	0.18203077371062498	-0.18203077371062498	0.7162824206652529	1818.0	30.848896434634973	0.0	0.17509658864682426	0.14526871100932387	25	0.047733507206212236
PA14_62480	PA14_62480	0.6198172533958729	1835.0	0.181921114332344	0.181921114332344	0.77407575555088	1204.0	20.424448217317487	0.0	0.11823869630634457	0.08380544374668261	25	0.7598840263705455
PA14_21770	PA14_21770	0.758204138806772	1834.0	0.18181775387735602	0.18181775387735602	0.9587396305984791	1115.0	18.913412563667233	0.0	0.13309068515581413	0.12719091609698965	25	0.3831017985937375
PA14_62510	PA14_62510	0.6947114992727329	1833.0	0.181653152013725	-0.181653152013725	0.44033622182021404	5169.0	87.74193548387098	0.04	0.31966230111013066	0.24289999610269122	25	-0.5681727102130513
PA14_48970	PA14_48970	0.851797787139037	1832.0	0.18148806874779702	0.18148806874779702	0.540907180498401	5565.0	94.46519524617997	0.0	0.3585169913548525	0.19286843379437393	25	-0.9178740093663761
PA14_66800	PA14_66800	0.696516174465753	1831.0	0.18090576856497897	0.18090576856497897	0.699325341330405	3793.0	64.38030560271648	0.0	0.15758052475004067	0.09427693528892654	25	0.24741198622393076
PA14_66080	PA14_66080	0.6685133206315921	1830.0	0.180862583172779	-0.180862583172779	0.782069643535547	1111.0	18.845500848896435	0.0	0.1254866897426254	0.10575415360467268	25	0.5236285435857043
PA14_16730	PA14_16730	0.6997357922619599	1829.0	0.180844679908422	0.180844679908422	0.9159894594945079	362.0	6.129032258064516	0.0	0.12225621832535268	0.1330400031299247	25	0.44038229257896816
PA14_06090	PA14_06090	0.837011720592984	1828.0	0.18079058100398498	0.18079058100398498	0.8800322897419159	5188.0	88.06451612903227	0.0	0.27446699046347306	0.2036308627566856	25	-0.46003050908555115
PA14_26510	PA14_26510	0.755981804898328	1827.0	0.180735491077399	-0.180735491077399	0.791872967374137	2468.0	41.884550084889646	0.0	0.17366286132506192	0.16996491171296585	25	0.0416122932731035
PA14_18180	PA14_18180	0.866378728567454	1826.0	0.18068430805877103	0.18068430805877103	0.6071661543186371	4570.0	77.57215619694398	0.04	0.2729422413588364	0.23650504091858257	25	-0.39008865494678974
PA14_45070	PA14_45070	0.744832459366815	1825.0	0.18058728792931303	0.18058728792931303	0.9805907813622842	263.0	4.448217317487266	0.0	0.1279699137587982	0.1412454942352534	25	0.3725242667414029
PA14_65795	PA14_65795	0.7683532548555121	1824.0	0.180435893336066	-0.180435893336066	0.927525571615157	974.0	16.519524617996606	0.0	0.14308763099889726	0.15216116115153036	25	0.24545200663903516
PA14_27310	PA14_27310	0.7683532548555121	1823.0	0.18039553610674697	-0.18039553610674697	0.9185641837209759	2098.0	35.602716468590835	0.0	0.12029936831553725	0.10909952502585606	25	0.5508380332267002
PA14_30440	PA14_30440	0.7492719836712679	1822.0	0.18001119274720398	0.18001119274720398	0.9022890373675408	219.0	3.7011884550084893	0.0	0.1394111904818577	0.14443429132013455	25	0.2810966972888558
PA14_10090	PA14_10090	0.6725021241060419	1821.0	0.179947204778942	0.179947204778942	0.940473813383245	222.0	3.7521222410865875	0.0	0.08396631029792022	0.07159657024543045	25	1.3405795019510396
PA14_02380	PA14_02380	0.8242951192484079	1820.0	0.17991685872213398	0.17991685872213398	0.9092592401331291	2581.0	43.80305602716469	0.04	0.21074815250697937	0.2556171152110177	25	-0.12061513862009382
PA14_43460	PA14_43460	0.744215511915684	1819.0	0.17980664905046204	0.17980664905046204	0.9462818454375179	470.0	7.962648556876061	0.0	0.11047540891464554	0.11653397511065003	25	0.5949444363327165
PA14_26770	PA14_26770	0.6772222925367061	1818.0	0.1796698062123	0.1796698062123	0.9262009615915	7.0	0.10186757215619696	0.0	0.06963222267145826	0.06807026662704987	25	1.6165293452385983
PA14_30330	PA14_30330	0.625327723228795	1817.0	0.17960198640068803	-0.17960198640068803	0.408637373642078	2420.0	41.069609507640074	0.0	0.15558470633584318	0.10184012581689605	25	0.2358331735373819
PA14_72740	PA14_72740	0.7019972208566031	1816.0	0.179390649450582	-0.179390649450582	0.8368427661516128	1929.0	32.73344651952462	0.0	0.14881640475502053	0.1057915430543514	25	0.2890046199614809
PA14_32390	PA14_32390	0.608199348279209	1815.0	0.17938985989787304	0.17938985989787304	0.112464791824061	5696.0	96.6893039049236	0.04	0.423997534949605	0.2982925298172718	25	-0.8200261508445214
PA14_69320	PA14_69320	0.632604589268879	1814.0	0.179214598980898	0.179214598980898	0.809539791613332	602.0	10.203735144312393	0.0	0.10186631998969166	0.09945874453011655	25	0.7776920908928721
PA14_01250	PA14_01250	0.7168527855871171	1813.0	0.17913883463840302	0.17913883463840302	0.702971047670573	3507.0	59.52461799660442	0.0	0.1584217889418354	0.09102288099759223	25	0.22760261452409578
PA14_41220	PA14_41220	0.514344271141022	1812.0	0.179002319478508	0.179002319478508	0.451949193721712	2048.0	34.75382003395586	0.0	0.15866558664720615	0.1500236233634861	25	0.13555687014723555
PA14_18080	PA14_18080	0.645012900559852	1811.0	0.17893852712350897	0.17893852712350897	0.8081716099754459	2104.0	35.70458404074703	0.0	0.15978715765136328	0.1305339737009506	25	0.14671559387306246
PA14_33370	PA14_33370	0.877525797388454	1810.0	0.178862977599258	-0.178862977599258	0.968649430737157	1139.0	19.32088285229202	0.0	0.11473207645463762	0.11813801644462496	25	0.5428472821420747
PA14_66190	PA14_66190	0.6335789735250451	1809.0	0.17884368150349397	-0.17884368150349397	0.3813584340220711	2848.0	48.336162988115454	0.0	0.18055023206952936	0.15359687588321633	25	-0.011110581229092972
PA14_32880	PA14_32880	0.683258025396303	1808.0	0.17868374727431602	0.17868374727431602	0.854342548198773	1888.0	32.037351443123946	0.0	0.14385183570489435	0.11651079549926657	25	0.2989586623296288
PA14_67140	PA14_67140	0.685754463807036	1807.0	0.178631482006751	0.178631482006751	0.7823199654649241	4349.0	73.8200339558574	0.04	0.3231222901503565	0.3403803833411772	25	-0.4244980475234274
PA14_51330	PA14_51330	0.606181699761697	1806.0	0.178601707463625	0.178601707463625	0.8332073875356479	646.0	10.950764006791172	0.0	0.09263837759889518	0.06208609328850604	25	1.384582686903319
PA14_25360	PA14_25360	0.6293904589526589	1805.0	0.178597828011214	-0.178597828011214	0.814953896097347	1021.0	17.31748726655348	0.0	0.1343942212718583	0.13912024352575353	25	0.3177366975437536
PA14_46310	PA14_46310	0.7437669035713579	1804.0	0.17841125866081897	0.17841125866081897	0.938152127517312	554.0	9.388794567062817	0.0	0.09693972329548708	0.07324460373516448	25	1.112321334414124
PA14_09890	PA14_09890	0.6874084257152979	1803.0	0.17839271593488498	-0.17839271593488498	0.7514143918915731	2668.0	45.280135823429546	0.0	0.15160916440812758	0.10146221833184524	25	0.2639756154271963
PA14_37030	PA14_37030	0.666902615128564	1802.0	0.178348567040607	0.178348567040607	0.8866680666442551	2969.0	50.39049235993209	0.0	0.21884520276893338	0.20361516634731178	25	-0.19888811061966863
PA14_54450	PA14_54450	0.571045558305481	1801.0	0.178167120855716	0.178167120855716	0.6957229697880072	704.0	11.935483870967742	0.0	0.11447546622685538	0.08642345702316655	25	0.7369718456389397
PA14_40320	PA14_40320	0.696489591745404	1800.0	0.177944266988772	0.177944266988772	0.950912431262747	2117.0	35.92529711375212	0.0	0.14640756411146122	0.12584425785056536	25	0.2506010478027472
PA14_00420	PA14_00420	0.7590115911117059	1799.0	0.177850198231103	0.177850198231103	0.8783568666883591	2659.0	45.12733446519525	0.0	0.20270715715290766	0.18578430303438506	25	-0.1337947206293532
PA14_55410	PA14_55410	0.542810927641475	1798.0	0.17773636452490402	0.17773636452490402	0.0476071715566827	5818.0	98.76061120543294	0.2	0.6480861933569696	0.6093014480026399	25	-0.7719493041973334
PA14_60850	PA14_60850	0.7782447227836891	1797.0	0.177715707785187	0.177715707785187	0.6566845322258821	4116.0	69.86417657045841	0.04	0.33190022020411164	0.3071726359908281	25	-0.5019474209399578
PA14_09900	PA14_09900	0.7708613116620701	1796.0	0.177611517937996	0.177611517937996	0.0649192512528533	5683.0	96.46859083191852	0.0	0.3854094547921219	0.2403662589230098	25	-0.8645054334380781
PA14_50800	PA14_50800	0.6793297467905111	1795.0	0.17750235072765	-0.17750235072765	0.8377092398195011	372.0	6.298811544991511	0.0	0.09831197126761493	0.07636812293154659	25	1.03695594994548
PA14_71360	PA14_71360	0.71942790177468	1794.0	0.17739380547645897	0.17739380547645897	0.900033762247573	3698.0	62.76740237691002	0.0	0.17965740792365914	0.13749018883963998	25	-0.01646373800417348
PA14_25790	PA14_25790	0.554773786501058	1793.0	0.17732949800834696	0.17732949800834696	0.752956592309057	2254.0	38.251273344651956	0.0	0.15125607245438735	0.11866660350075207	25	0.21971999522000615
PA14_63280	PA14_63280	0.589013251845091	1792.0	0.17728423665981896	-0.17728423665981896	0.6534224019803461	1459.0	24.753820033955858	0.0	0.11818202308899214	0.07597371981014671	25	0.7779297067264751
PA14_27220	PA14_27220	0.7950453993453841	1791.0	0.17727616195473	-0.17727616195473	0.567190748522937	5088.0	86.36672325976231	0.0	0.30722869353914023	0.2491272688318348	25	-0.5216311012189132
PA14_53610	PA14_53610	0.7890531209298991	1790.0	0.17721607553468	0.17721607553468	0.7584537919888471	4665.0	79.18505942275043	0.0	0.23540756487526665	0.19024809056811995	25	-0.305871607787573
PA14_09990	PA14_09990	0.8245007974436529	1789.0	0.177144943447986	-0.177144943447986	0.969505120067273	300.0	5.076400679117148	0.0	0.12643144195650213	0.16800842403203659	25	0.301850944580098
PA14_39090	PA14_39090	0.655405511904394	1788.0	0.177092455271875	-0.177092455271875	0.773828111175921	2498.0	42.393887945670635	0.0	0.14662432316159774	0.09874522145496722	25	0.30855297766659284
PA14_21040	PA14_21040	0.678220235363873	1787.0	0.176918412761556	-0.176918412761556	0.8295234619921941	4546.0	77.16468590831919	0.0	0.2479608352589644	0.17579150979390573	25	-0.40412886026576045
PA14_63640	PA14_63640	0.792757519863211	1786.0	0.17641606229717002	0.17641606229717002	0.906910264104331	4699.0	79.76230899830222	0.0	0.22910244090308177	0.15104136036485336	25	-0.3488208691886996
PA14_18370	PA14_18370	0.844540922176501	1785.0	0.17629054989431	-0.17629054989431	0.286715722018351	5524.0	93.76910016977929	0.0	0.3475627487067917	0.2028989883431888	25	-0.8441254449371
PA14_11520	PA14_11520	0.770201979629385	1784.0	0.17627768304222602	0.17627768304222602	0.914036402883675	981.0	16.6383701188455	0.0	0.10194019313779268	0.06715834740923259	25	1.1068987366745984
PA14_69620	PA14_69620	0.686219993053587	1783.0	0.17615863999268397	0.17615863999268397	0.902417992736514	690.0	11.697792869269948	0.0	0.09941947160843827	0.0808194788721037	25	0.9495132789173875
PA14_07680	PA14_07680	0.6786864255232901	1782.0	0.176123556270415	0.176123556270415	0.513077304365183	1880.0	31.901528013582343	0.0	0.19690517882972983	0.2179070728758401	25	-0.0953691969932332
PA14_55600	PA14_55600	0.708463128883726	1781.0	0.176117062863853	-0.176117062863853	0.8765761685708999	2961.0	50.254668930390494	0.0	0.2035260621412055	0.20897311947063676	25	-0.13116040640434515
PA14_55330	PA14_55330	0.9284575369173209	1780.0	0.17606257903235603	0.17606257903235603	0.8728643088427172	5121.0	86.9269949066214	0.0	0.2988829729591117	0.1766130720550785	25	-0.6954207437626867
PA14_58990	PA14_58990	0.731377451441402	1779.0	0.17603324850873803	0.17603324850873803	0.91384461042866	1599.0	27.130730050933785	0.0	0.13873936533238784	0.1329891242583806	25	0.2804280679666182
PA14_45030	PA14_45030	0.826717183329296	1778.0	0.17589641956410199	0.17589641956410199	0.8041167797268051	5254.0	89.18505942275043	0.0	0.40009480421362054	0.34108341240868373	25	-0.657312482791997
PA14_56380	PA14_56380	0.761650686404462	1777.0	0.175671574606811	-0.175671574606811	0.935271101701279	1529.0	25.942275042444823	0.0	0.12331894319289233	0.10865308803881973	25	0.48183288997008566
PA14_11920	PA14_11920	0.7982367140401091	1776.0	0.175496030213444	-0.175496030213444	0.9230320581114879	391.0	6.621392190152801	0.0	0.13224705843396042	0.1551890183277758	25	0.27868577458320626
PA14_31510	PA14_31510	0.682420628935747	1775.0	0.17542946217929098	0.17542946217929098	0.299905481754575	5202.0	88.30220713073005	0.0	0.26435800770735396	0.1561925573442064	25	-0.5693520039632131
PA14_14200	PA14_14200	0.649076021920287	1774.0	0.17520637790313598	-0.17520637790313598	0.890409880080432	1856.0	31.494057724957557	0.0	0.1412244312498643	0.10992383812399714	25	0.3091408308991094
PA14_58100	PA14_58100	0.60574197479602	1773.0	0.17511003900611802	0.17511003900611802	0.8818345007553171	90.0	1.5110356536502547	0.0	0.07388782766507027	0.04970224028562094	25	2.036572411210441
PA14_64090	PA14_64090	0.7372499717300641	1772.0	0.17507365863438598	0.17507365863438598	0.636830866483682	1961.0	33.27674023769101	0.0	0.1392559252542333	0.12707782314834704	25	0.28185668036145123
PA14_49880	PA14_49880	0.6911648018710279	1771.0	0.17507146024220002	0.17507146024220002	0.8845426005908729	1565.0	26.553480475382003	0.0	0.15578699362646276	0.13942634106102578	25	0.138312936199743
PA14_61520	PA14_61520	0.747986791340277	1770.0	0.17502095282066799	0.17502095282066799	0.8485565304881959	3395.0	57.623089983022076	0.0	0.18764582589311637	0.10553727866678217	25	-0.11962477365281984
PA14_35800	PA14_35800	0.586919752569746	1769.0	0.17501018871542998	0.17501018871542998	0.7495260058220021	179.0	3.0220713073005094	0.0	0.0966673673587349	0.08066818745982239	25	0.9711736909387546
PA14_41390	PA14_41390	0.684254129520991	1768.0	0.174954277210868	-0.174954277210868	0.594039371318704	1148.0	19.473684210526315	0.0	0.14479986056928723	0.12852054379609965	25	0.2346272101791084
PA14_64810	PA14_64810	0.698212783169179	1767.0	0.174947406696091	0.174947406696091	0.9207801547244321	4167.0	70.73005093378609	0.0	0.18794135812366344	0.14946434382730672	25	-0.08693679773274791
PA14_48420	PA14_48420	0.6735618064085911	1766.0	0.17490730229466503	0.17490730229466503	0.931230715046307	1749.0	29.677419354838708	0.0	0.16674337758416724	0.1708426395596835	25	0.047786224396549074
PA14_34360	PA14_34360	0.7890531209298991	1765.0	0.174882274309592	0.174882274309592	0.89899802432265	4291.0	72.83531409168081	0.0	0.22253673571883772	0.17942202086549577	25	-0.2655998476629022
PA14_28210	PA14_28210	0.7883087551075729	1764.0	0.174766672976433	-0.174766672976433	0.658499687977677	4039.0	68.55687606112055	0.0	0.20903930849624947	0.1376965760181501	25	-0.24889969315793958
PA14_02370	PA14_02370	0.7541750794465999	1763.0	0.174729219264014	0.174729219264014	0.8262916852269592	5263.0	89.33786078098473	0.0	0.2938254799414449	0.2485622744056548	25	-0.479140533140863
PA14_54460	PA14_54460	0.6371517402328071	1762.0	0.174704158325161	-0.174704158325161	0.869162446779628	1526.0	25.891341256366722	0.0	0.1519948449748629	0.14055985628196255	25	0.16156329375254416
PA14_60120	PA14_60120	0.590473777992209	1761.0	0.17463420420209802	0.17463420420209802	0.580079910421085	3001.0	50.93378607809848	0.0	0.18499863168473937	0.1267728941277103	25	-0.08175586393255553
PA14_11770	PA14_11770	0.62955510697416	1760.0	0.17461040348999202	0.17461040348999202	0.8363087310685658	1872.0	31.765704584040748	0.0	0.1406129178219336	0.12404435908098997	25	0.27407522534628975
PA14_38700	PA14_38700	0.7295093955027959	1759.0	0.174574186868015	0.174574186868015	0.913775732894444	710.0	12.037351443123939	0.0	0.1558612849108425	0.1697660611675385	25	0.11022757922565658
PA14_46880	PA14_46880	0.6543589348434511	1758.0	0.17446429301653305	-0.17446429301653305	0.8917201733632191	1304.0	22.122241086587437	0.0	0.12956675085920505	0.11402321613051106	25	0.3937579001976074
PA14_20460	PA14_20460	0.574988694613707	1757.0	0.17439987744203	0.17439987744203	0.665968495560736	4304.0	73.05602716468591	0.04	0.282884259805593	0.270866268250082	25	-0.40050901525841864
PA14_55770	PA14_55770	0.6872753150263521	1756.0	0.174339877454062	0.174339877454062	0.643695731689867	2027.0	34.39728353140917	0.0	0.1344472682448665	0.08831975061691684	25	0.4516838977753457
PA14_25730	PA14_25730	0.622712341643105	1755.0	0.17403481189665002	-0.17403481189665002	0.8457121376181851	418.0	7.079796264855688	0.0	0.09121972548742495	0.0680540095802704	25	1.2169023826809768
PA14_16150	PA14_16150	0.715006597520225	1754.0	0.174003301894648	-0.174003301894648	0.825275403331756	729.0	12.359932088285229	0.0	0.14729856143322928	0.13093270823052358	25	0.20395774915463935
PA14_34920	PA14_34920	0.8043967522457149	1753.0	0.17400318927324898	-0.17400318927324898	0.9603007677107901	2374.0	40.288624787775895	0.0	0.13512931212404047	0.09467230920728031	25	0.41061507292587623
PA14_42180	PA14_42180	0.658427979344661	1752.0	0.173998045762344	0.173998045762344	0.813163862523323	1360.0	23.073005093378608	0.0	0.1568123957215998	0.14415193329391404	25	0.11921900489328902
PA14_28760	PA14_28760	0.667911792754186	1751.0	0.173846320427305	0.173846320427305	0.913768556357251	540.0	9.151103565365025	0.0	0.10883834928597812	0.09457839893333876	25	0.6873448046751789
PA14_15430	PA14_15430	0.6996417339039088	1750.0	0.173757279259811	0.173757279259811	0.9805907813622842	275.0	4.65195246179966	0.0	0.10196264666149109	0.10159993135239852	25	0.706640562081689
PA14_64610	PA14_64610	0.745357979196089	1749.0	0.173739800484688	0.173739800484688	0.684837868160292	3975.0	67.47028862478778	0.0	0.1885031506942738	0.14748013567325924	25	-0.10010399124051429
PA14_72420	PA14_72420	0.561734045213341	1748.0	0.173728871693925	-0.173728871693925	0.21765602782347399	3970.0	67.38539898132429	0.0	0.19370621670505642	0.12523396185280947	25	-0.15952018698099857
PA14_22090	PA14_22090	0.6078393350838989	1747.0	0.173682205601686	0.173682205601686	0.11256558655212101	5833.0	99.01528013582343	0.16	0.5495492069030208	0.2889759899270684	25	-1.3006859199485599
PA14_20100	PA14_20100	0.6926987850870889	1746.0	0.17358091403649598	0.17358091403649598	0.8207351897239811	1869.0	31.71477079796265	0.0	0.12545434987339985	0.09574368018310535	25	0.5026604792196865
PA14_42340	PA14_42340	0.7683532548555121	1745.0	0.173536645288945	-0.173536645288945	0.475848232146206	2963.0	50.288624787775895	0.04	0.26964567854871146	0.2827089605376482	25	-0.33995750639452293
PA14_67620	PA14_67620	0.779678553240629	1744.0	0.173255022650669	-0.173255022650669	0.9455897313340279	2375.0	40.30560271646859	0.0	0.17609711041420287	0.14526270366636476	25	-0.01956515810184488
PA14_01510	PA14_01510	0.7749879569949291	1743.0	0.17318331856965602	-0.17318331856965602	0.7514143918915731	4122.0	69.9660441426146	0.0	0.20853165461485038	0.14469686606006515	25	-0.2442923403090216
PA14_18070	PA14_18070	0.743497573782678	1742.0	0.17307353882736098	0.17307353882736098	0.100862353386859	5751.0	97.62308998302208	0.16	0.5445172894652927	0.42146450233012406	25	-0.881316809800954
PA14_16510	PA14_16510	0.643983088314228	1741.0	0.173054719926719	0.173054719926719	0.658773565983829	793.0	13.446519524617996	0.0	0.13935000647624085	0.12116068269242836	25	0.27818193741974057
PA14_05330	PA14_05330	0.738645348981152	1740.0	0.17305291618765697	0.17305291618765697	0.49492171921546796	3545.0	60.169779286927	0.0	0.17720073317944485	0.10749949610278543	25	-0.03858452497137238
PA14_57490	PA14_57490	0.654617698936767	1739.0	0.17304906683642302	-0.17304906683642302	0.886541433210275	199.0	3.3616298811544993	0.0	0.10020164963300834	0.09305050161911531	25	0.7828804352028305
PA14_18330	PA14_18330	0.79399619923499	1738.0	0.172984017325118	0.172984017325118	0.5678906261743321	5142.0	87.28353140916809	0.0	0.2821411078563937	0.2157600617590111	25	-0.5059188880525837
PA14_05180	PA14_05180	0.632604589268879	1737.0	0.17294249314027302	0.17294249314027302	0.5896407412650451	2084.0	35.365025466893044	0.0	0.13470055010074422	0.09126851270126657	25	0.419004779498265
PA14_24230	PA14_24230	0.636430641408714	1736.0	0.17287112727056697	-0.17287112727056697	0.853443593140199	1996.0	33.87096774193549	0.0	0.15197257426389954	0.1412459826653921	25	0.1479585657043113
PA14_10340	PA14_10340	0.673307487770648	1735.0	0.17276089403106498	0.17276089403106498	0.49271336617412703	4573.0	77.62308998302208	0.0	0.23770450750835598	0.15946879467565253	25	-0.4072496666785586
PA14_38380	PA14_38380	0.6919356915324761	1734.0	0.17275305891350698	-0.17275305891350698	0.7384291719649642	2521.0	42.784380305602724	0.0	0.15725776706000313	0.13027320173711793	25	0.1189445845107288
PA14_67120	PA14_67120	0.750629936782744	1733.0	0.172739529736228	0.172739529736228	0.974069408401515	4.0	0.050933786078098474	0.0	0.07809390074614332	0.08601430890621024	25	1.1003474909423037
PA14_03010	PA14_03010	0.72420509419155	1732.0	0.17268760984965	-0.17268760984965	0.7520803813765691	1502.0	25.483870967741936	0.0	0.16922777920032395	0.17994848750769477	25	0.01922678371596825
PA14_40830	PA14_40830	0.539848770297334	1731.0	0.172658720088084	-0.172658720088084	0.501396853442967	3123.0	53.00509337860782	0.0	0.15970097223439583	0.09807989150536402	25	0.13211421479783655
PA14_55140	PA14_55140	0.77526200576891	1730.0	0.172522764171405	-0.172522764171405	0.5389380172170429	5580.0	94.71986417657047	0.2	0.5479584181303285	0.47240735358088	25	-0.7947286406807508
PA14_08320	PA14_08320	0.7168838025395401	1729.0	0.172271698713061	0.172271698713061	0.726959806393073	2061.0	34.974533106960955	0.0	0.1778265343575423	0.17887737544961804	25	-0.031053874926993574
PA14_53920	PA14_53920	0.7571774385082131	1728.0	0.172220822937168	-0.172220822937168	0.780575702492643	2070.0	35.12733446519525	0.0	0.14175670755313155	0.11740935798684908	25	0.25946922720971455
PA14_06120	PA14_06120	0.7372499717300641	1727.0	0.17220419890864902	-0.17220419890864902	0.755638222761272	3169.0	53.78607809847199	0.0	0.22603689145127798	0.18194004082170226	25	-0.29588150194702856
PA14_68100	PA14_68100	0.744832459366815	1726.0	0.17208915545176598	0.17208915545176598	0.9467725396380658	1973.0	33.4804753820034	0.0	0.172985272581555	0.19250463390072375	25	-0.004655041863829365
PA14_29180	PA14_29180	0.7437669035713579	1725.0	0.17198683607655899	-0.17198683607655899	0.905201105875053	495.0	8.387096774193548	0.0	0.1116855868785678	0.09233074039445563	25	0.6531004618870381
PA14_43290	PA14_43290	0.691133143264028	1724.0	0.171896847199344	-0.171896847199344	0.7381190369868811	4821.0	81.83361629881155	0.0	0.22050870235754444	0.12746606825522433	25	-0.38137094697912305
PA14_57250	PA14_57250	0.738645348981152	1723.0	0.171830089186635	0.171830089186635	0.766706168257746	3242.0	55.02546689303905	0.0	0.1560591165736273	0.10043277136637577	25	0.15703014462755044
PA14_53740	PA14_53740	0.8306077185574159	1722.0	0.171580311537471	-0.171580311537471	0.9583636286424569	2970.0	50.40747028862479	0.0	0.1687425569702159	0.12269839450363601	25	0.02312788670736037
PA14_41980	PA14_41980	0.688016191220929	1721.0	0.171568050955421	0.171568050955421	0.751536196732025	3093.0	52.49575551782683	0.0	0.19499670340972103	0.15540642578819694	25	-0.15075729549453054
PA14_28930	PA14_28930	0.8768150181261041	1720.0	0.17144737522085196	0.17144737522085196	0.8911000711775691	4298.0	72.95415959252972	0.0	0.22937921426463176	0.17795230547297092	25	-0.32554699917938984
PA14_43870	PA14_43870	0.7619773857808649	1719.0	0.17130922450228603	-0.17130922450228603	0.9230320581114879	753.0	12.767402376910017	0.0	0.15011467084513067	0.1440033736208556	25	0.14718095225295344
PA14_67230	PA14_67230	0.751169107953899	1718.0	0.171254717938182	-0.171254717938182	0.53197742449014	4297.0	72.93718166383702	0.0	0.2325663336926748	0.1527525501007728	25	-0.40137867233014923
PA14_15450	PA14_15450	0.7311588901687759	1717.0	0.17106735161571696	0.17106735161571696	0.9438976418625659	311.0	5.2631578947368425	0.0	0.10828243173286467	0.09584321793558118	25	0.6550794227824418
PA14_10610	PA14_10610	0.7994280113572042	1716.0	0.170808905220028	-0.170808905220028	0.9468585566616271	1859.0	31.544991511035654	0.0	0.15501834737571557	0.15194689898830827	25	0.10392155384182904
PA14_56660	PA14_56660	0.8330446352345021	1715.0	0.170725549439665	0.170725549439665	0.37712856362499	4487.0	76.16298811544992	0.0	0.2048458200297501	0.17618564580060356	25	-0.19366089918982612
PA14_09920	PA14_09920	0.856822962199164	1714.0	0.17066376981136702	0.17066376981136702	0.9819243973418559	910.0	15.432937181663837	0.0	0.15650076043783365	0.18973027007475748	25	0.07464812740714948
PA14_57260	PA14_57260	0.5344551710473301	1713.0	0.17036290971202098	-0.17036290971202098	0.4931155155174439	1779.0	30.186757215619696	0.0	0.13566918207723877	0.12133937357589965	25	0.2859230817858207
PA14_30390	PA14_30390	0.643561898119931	1712.0	0.170325273909636	0.170325273909636	0.8036079594571001	2567.0	43.565365025466896	0.0	0.15237334503224406	0.09967360922391477	25	0.18010714187206056
PA14_66380	PA14_66380	0.719072896208718	1711.0	0.170320900830704	-0.170320900830704	0.777595158150893	1790.0	30.37351443123939	0.0	0.15329077842683334	0.1662766965161349	25	0.10242037976871958
PA14_57950	PA14_57950	0.5944751355785601	1710.0	0.17018659582490803	0.17018659582490803	0.0592360309585661	5682.0	96.45161290322581	0.0	0.3523999477725402	0.24075590120384335	25	-0.7568385698398963
